District,Chart,Instrument,Var_name,Variable,Section,Link_to_District,Type,Matrix_prompt,Item_text,Value,ResponseCategory,SubPopVar,SubPopVal,UnweightedCnt,Item_N,Flag_Row,Flag_Item,WeightedCntEstimate,WeightedCntSTDError,WeightedCntCILowerBound,WeightedCntCIUpperBound,WeightedPctEstimate,WeightedPctSTDError,WeightedPctCILowerBound,WeightedPctCIUpperBound,WeightedMean,WeightedMeanSE,WeightedMeanCILowerBound,WeightedMeanCIUpperBound,WeightedMedian
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,1,Not At All,District Name,Springfield,2,20,N,N,5.41,3.1,0,11.62,10,5.6,3.32,26.46,,,,,
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,2,Minimal Extent,District Name,Springfield,1,20,N,N,2.71,2.15,0,7.01,5,3.98,1.13,19.47,,,,,
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,3,Moderate Extent,District Name,Springfield,10,20,N,N,27.07,5.67,15.72,38.42,50,8.86,33.3,66.7,,,,,
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,4,Large Extent,District Name,Springfield,7,20,N,N,18.95,5.69,7.57,30.33,35,9.41,19.4,54.64,,,,,
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B2,Principal,B2d,B_Page_B2_d_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Summative performance ratings for teachers,,,District Name,Springfield,,20,N,N,,,,,,,,,3.1,0.18,2.74,3.46,3
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",1,Not At All,District Name,Springfield,1,20,N,N,2.71,2.2,0,7.1,5,4.03,1.12,19.71,,,,,
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",2,Minimal Extent,District Name,Springfield,3,20,N,N,8.12,3.68,0.76,15.48,15,6.49,6.22,31.96,,,,,
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",3,Moderate Extent,District Name,Springfield,8,20,N,N,21.66,5.98,9.7,33.61,40,9.64,23.35,59.33,,,,,
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",4,Large Extent,District Name,Springfield,8,20,N,N,21.66,5.93,9.8,33.52,40,9.64,23.35,59.33,,,,,
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B2,Principal,B2e,B_Page_B2_e_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,"Artifacts of practice collected through the evaluation system (e.g., lesson plans, student work examples, etc.)",,,District Name,Springfield,,20,N,N,,,,,,,,,3.15,0.16,2.83,3.47,3
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,1,Not At All,District Name,Springfield,0,20,N,N,0,0,0,0,0,0,0,0,,,,,
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,2,Minimal Extent,District Name,Springfield,3,20,N,N,8.12,3.71,0.7,15.54,15,6.49,6.22,31.96,,,,,
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,3,Moderate Extent,District Name,Springfield,10,20,N,N,27.07,4.88,17.31,36.83,50,7.92,34.91,65.09,,,,,
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,4,Large Extent,District Name,Springfield,7,20,N,N,18.95,5.7,7.54,30.36,35,8.87,20.1,53.55,,,,,
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B2,Principal,B2f,B_Page_B2_f_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from teachers,,,District Name,Springfield,,20,N,N,,,,,,,,,3.2,0.13,2.93,3.47,3
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),1,Not At All,District Name,Springfield,1,20,N,N,2.71,2.2,0,7.1,5,4.03,1.12,19.71,,,,,
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),2,Minimal Extent,District Name,Springfield,7,20,N,N,18.95,4.66,9.63,28.27,35,7.55,21.9,50.83,,,,,
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),3,Moderate Extent,District Name,Springfield,6,20,N,N,16.24,4.27,7.71,24.78,30,6.42,19,43.91,,,,,
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),4,Large Extent,District Name,Springfield,6,20,N,N,16.24,4.1,8.03,24.45,30,6.57,18.79,44.25,,,,,
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B2,Principal,B2g,B_Page_B2_g_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,Input from other administrators (district and/or school),,,District Name,Springfield,,20,N,N,,,,,,,,,2.85,0.12,2.61,3.09,3
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,1,Not At All,District Name,Springfield,6,20,N,N,16.24,5.36,5.52,26.97,30,9.09,15.6,49.85,,,,,
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,2,Minimal Extent,District Name,Springfield,9,20,N,N,24.36,5.5,13.36,35.37,45,9.56,27.78,63.5,,,,,
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,3,Moderate Extent,District Name,Springfield,4,20,N,N,10.83,4.21,2.42,19.24,20,6.86,9.8,36.51,,,,,
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,4,Large Extent,District Name,Springfield,1,20,N,N,2.71,2.12,0,6.94,5,3.69,1.25,18,,,,,
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B2,Principal,B2h,B_Page_B2_h_B2,EDUCATOR GROWTH AND DEVELOPMENT,N/A,Ordinal,To what extent did each of the following factors influence your thinking and decisions about types of professional development (PD) to offer teachers during the 2016-17 school year (including summer 2016)?,ESE-led PD opportunities,,,District Name,Springfield,,20,N,N,,,,,,,,,2,0.15,1.7,2.3,2
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",1,Not At All,District Name,Springfield,1,20,N,N,2.71,2.15,0,7.01,5,4.03,1.12,19.71,,,,,
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",2,Minimal Extent,District Name,Springfield,3,20,N,N,8.12,3.63,0.85,15.39,15,6.05,6.59,30.62,,,,,
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",3,Moderate Extent,District Name,Springfield,9,20,N,N,24.36,6.3,11.76,36.96,45,10.42,26.51,64.99,,,,,
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",4,Large Extent,District Name,Springfield,7,20,N,N,18.95,5.76,7.42,30.48,35,9.49,19.3,54.8,,,,,
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",(missing),missing,District Name,Springfield,2,20,N,N,5.41,2.97,0,11.36,,,,,,,,,
Springfield,B3,Principal,B3a,B_Page_B3_a_B3,EDUCATOR GROWTH AND DEVELOPMENT,B4a,Ordinal,"To help students master the Massachusetts' state standards, to what extent could teachers in your district benefit from support in the following areas? Please think of your teacher observations to form your opinion.","implement accommodations, modifications, and specially designed instruction as described in students' Individualized Education Plans.",,,District Name,Springfield,,20,N,N,,,,,,,,,3.1,0.15,2.8,3.4,3
