state	program_code	provider	provider_type	total	male	female	white	minority	male_percent	female_percent	white_percent	minority_percent
Texas	014503	University of Mary Hardin-Baylor	Alternative, IHE-based	3	1	2	2	1	0.333333333	0.666666667	0.666666667	0.333333333
Texas	061501	University of North Texas	Traditional	948	228	720	608	339	0.240506329	0.759493671	0.642027455	0.357972545
Texas	061501	University of North Texas	Alternative, IHE-based	181	62	119	137	44	0.342541436	0.657458564	0.756906077	0.243093923
Texas	161701	University of North Texas - Dallas	Traditional	124	9	115	23	101	0.072580645	0.927419355	0.185483871	0.814516129
Texas	161701	University of North Texas - Dallas	Alternative, IHE-based	2	0	2	0	2	0	1	0	1
Texas	015705	University of Phoenix (at Dallas )	Alternative, IHE-based	56	6	50	11	19	0.107142857	0.892857143	0.366666667	0.633333333
Texas	101508	University of St Thomas	Traditional	55	11	44	15	37	0.2	0.8	0.288461538	0.711538462
Texas	101508	University of St Thomas	Alternative, IHE-based	25	2	23	7	18	0.08	0.92	0.28	0.72
Texas	220503	University of Texas - Arlington	Traditional	264	54	210	133	131	0.204545455	0.795454545	0.503787879	0.496212121
Texas	220503	University of Texas - Arlington	Alternative, IHE-based	59	13	46	30	29	0.220338983	0.779661017	0.508474576	0.491525424
Texas	227501	University of Texas - Austin	Traditional	268	241	27	136	132	0.899253731	0.100746269	0.507462687	0.492537313
Texas	227501	University of Texas - Austin	Alternative, IHE-based	25	7	18	13	12	0.28	0.72	0.52	0.48
Texas	031502	University of Texas - Brownsville	Traditional	105	22	83	102	94	0.20952381	0.79047619	0.520408163	0.479591837
Texas	031502	University of Texas - Brownsville	Alternative, IHE-based	9	2	7	9	9	0.222222222	0.777777778	0.5	0.5
Texas	057506	University of Texas - Dallas	Traditional	122	27	95	59	62	0.221311475	0.778688525	0.487603306	0.512396694
Texas	057506	University of Texas - Dallas	Alternative, IHE-based	33	12	21	21	12	0.363636364	0.636363636	0.636363636	0.363636364
Texas	071501	University of Texas - El Paso	Traditional	1241	224	1017	73	1168	0.180499597	0.819500403	0.058823529	0.941176471
Texas	071501	University of Texas - El Paso	Alternative, IHE-based	82	39	43	10	72	0.475609756	0.524390244	0.12195122	0.87804878
Texas	108501	University of Texas - Pan America	Traditional	381	97	284	379	323	0.254593176	0.745406824	0.53988604	0.46011396
Texas	068502	University of Texas - Permian Basin	Traditional	287	48	239	108	179	0.167247387	0.832752613	0.37630662	0.62369338
Texas	068502	University of Texas - Permian Basin	Alternative, IHE-based	150	38	112	64	86	0.253333333	0.746666667	0.426666667	0.573333333
Texas	015505	University of Texas - San Antonio	Traditional	563	112	451	198	365	0.198934281	0.801065719	0.351687389	0.648312611
Texas	015505	University of Texas - San Antonio	Alternative, IHE-based	57	17	40	29	28	0.298245614	0.701754386	0.50877193	0.49122807
Texas	212503	University of Texas - Tyler	Traditional	190	21	169	154	44	0.110526316	0.889473684	0.777777778	0.222222222
Texas	212503	University of Texas - Tyler	Alternative, IHE-based	14	3	11	9	7	0.214285714	0.785714286	0.5625	0.4375
Texas	015503	University of the Incarnate Word	Traditional	77	18	59	72	55	0.233766234	0.766233766	0.566929134	0.433070866
Texas	015503	University of the Incarnate Word	Alternative, IHE-based	21	2	19	21	12	0.095238095	0.904761905	0.636363636	0.363636364
Texas	095501	Wayland Baptist University	Traditional	84	17	67	52	32	0.202380952	0.797619048	0.619047619	0.380952381
Texas	095501	Wayland Baptist University	Alternative, IHE-based	42	10	32	18	24	0.238095238	0.761904762	0.428571429	0.571428571
Texas	184501	Weatherford College	Alternative, not IHE-based	56	22	34	45	10	0.392857143	0.607142857	0.818181818	0.181818182
Texas	101715	Web-Centric Alternative Certification Program	Alternative, not IHE-based	1587	445	1142	644	943	0.280403277	0.719596723	0.405797101	0.594202899
Texas	191501	West Texas A&M University	Traditional	51	14	37	18	19	0.274509804	0.725490196	0.486486486	0.513513514
Texas	191501	West Texas A&M University	Alternative, IHE-based	37	9	28	18	19	0.243243243	0.756756757	0.486486486	0.513513514
Texas	101708	Western Governors University TX	Alternative, not IHE-based	7	4	3	7	0	0.571428571	0.428571429	1	0
Texas	102502	Wiley College	Traditional	16	8	8	1	15	0.5	0.5	0.0625	0.9375
Texas	102502	Wiley College	Alternative, IHE-based	0	0	0	0	0
Texas	101845	YES Preparatory Public Schools Inc	Alternative, not IHE-based	350	100	250	125	225	0.285714286	0.714285714	0.357142857	0.642857143
Utah	4019	Brigham Young University	Traditional	3406	539	2867	2970	436	0.158250147	0.841749853	0.871990605	0.128009395
Utah	4035	Dixie State College	Traditional	126	24	93	122	4	0.205128205	0.794871795	0.968253968	0.031746032
Utah	4092	Southern Utah University	Traditional	261	44	217	245	12	0.168582375	0.831417625	0.953307393	0.046692607
Utah	4328	University of Phoenix - UT	Traditional	95	11	84	51	19	0.115789474	0.884210526	0.728571429	0.271428571
Utah	4853	University of Utah	Traditional	171	35	135	142	28	0.205882353	0.794117647	0.835294118	0.164705882
Utah	8375	Utah State Office of Education (USOE) Alternative Route to Licensure (ARL)	Alternative, not IHE-based	411	162	249	355	56	0.394160584	0.605839416	0.863746959	0.136253041
Utah	4857	Utah State University	Traditional	1253	242	1006	1045	208	0.193910256	0.806089744	0.833998404	0.166001596
Utah	4857	Utah State University	Alternative, IHE-based	50	9	41	45	5	0.18	0.82	0.9	0.1
Utah	4870	Utah Valley University	Traditional	392	98	294	370	22	0.25	0.75	0.943877551	0.056122449
Utah	4941	Weber State University	Traditional	467	103	357	371	32	0.223913043	0.776086957	0.920595533	0.079404467
Utah	4944	Western Governors University - UT	Traditional	2603	439	2164	2046	557	0.168651556	0.831348444	0.786016135	0.213983865
Utah	4948	Westminster College	Traditional	73	13	60	51	7	0.178082192	0.821917808	0.879310345	0.120689655
Vermont	3941	Career and Technical Ed Teacher Prep Program	Alternative, not IHE-based	54	30	24	51	7	0.555555556	0.444444444	0.879310345	0.120689655
Vermont	3765	Castleton State College	Traditional	227	82	145	209	8	0.36123348	0.63876652	0.963133641	0.036866359
Vermont	3291	Champlain College	Traditional	140	23	117	105	31	0.164285714	0.835714286	0.772058824	0.227941176
Vermont	3297	College of St. Joseph	Traditional	9	4	5	9	0	0.444444444	0.555555556	1	0
Vermont	3416	Goddard College	Traditional	26	4	22	20	6	0.153846154	0.846153846	0.769230769	0.230769231
Vermont	3764	Green Mountain College	Traditional	5	0	5	5	0	0	1	1	0
Vermont	3766	Johnson State College	Traditional	109	24	85	94	9	0.220183486	0.779816514	0.912621359	0.087378641
Vermont	3767	Lyndon State College	Traditional	84	20	64	79	5	0.238095238	0.761904762	0.94047619	0.05952381
Vermont	3526	Middlebury College	Traditional	6	2	4	5	1	0.333333333	0.666666667	0.833333333	0.166666667
Vermont	3669	Norwich University	Traditional	33	16	17	31	2	0.484848485	0.515151515	0.939393939	0.060606061
Vermont	5790	Peer Review	Alternative, not IHE-based	196	31	146	148	5	0.175141243	0.824858757	0.967320261	0.032679739
Vermont	3757	Saint Michael's College	Traditional	157	25	132	107	5	0.159235669	0.840764331	0.955357143	0.044642857
Vermont	3797	Spark Teacher Educ Institute	Alternative, not IHE-based	33	16	17	24	6	0.484848485	0.515151515	0.8	0.2
Vermont	3768	Teacher Apprenticeship Program	Alternative, not IHE-based	9	5	4	9	0	0.555555556	0.444444444	1	0
Vermont	3920	University of Vermont	Traditional	1039	225	814	851	110	0.216554379	0.783445621	0.8855359	0.1144641
Virgin Islands	0879	University of the Virgin Islands	Traditional	40	4	36	2	40	0.1	0.9	0.047619048	0.952380952
Virginia	001	Averett University	Traditional	5	2	3	5	0	0.4	0.6	1	0
Virginia	003	Bluefield College	Traditional	24	1	23	24	0	0.041666667	0.958333333	1	0
Virginia	005	Bridgewater College	Traditional	119	37	82	112	9	0.31092437	0.68907563	0.925619835	0.074380165
Virginia	007	Christopher Newport University	Traditional	72	5	67	63	9	0.069444444	0.930555556	0.875	0.125
Virginia	009	College of William and Mary	Traditional	101	17	84	76	24	0.168316832	0.831683168	0.76	0.24
Virginia	011	Eastern Mennonite University	Traditional	47	8	39	40	6	0.170212766	0.829787234	0.869565217	0.130434783
Virginia	013	Emory & Henry College	Traditional	24	18	6	22	2	0.75	0.25	0.916666667	0.083333333
Virginia	015	Ferrum College	Traditional	14	6	8	14	0	0.428571429	0.571428571	1	0
Virginia	017	George Mason University	Traditional	1211	305	906	849	258	0.251857969	0.748142031	0.766937669	0.233062331
Virginia	019	Hampton University	Traditional	22	10	12	0	22	0.454545455	0.545454545	0	1
Virginia	021	Hollins University	Traditional	46	5	41	44	2	0.108695652	0.891304348	0.956521739	0.043478261
Virginia	023	James Madison University	Traditional	1306	177	1129	1128	138	0.135528331	0.864471669	0.890995261	0.109004739
Virginia	025	Liberty University	Traditional	3292	607	2685	1723	642	0.184386391	0.815613609	0.728541226	0.271458774
Virginia	027	Longwood University	Traditional	980	134	846	812	135	0.136734694	0.863265306	0.857444562	0.142555438
Virginia	029	Lynchburg College	Traditional	20	4	16	20	0	0.2	0.8	1	0
Virginia	031	Mary Baldwin University	Traditional	280	39	241	246	16	0.139285714	0.860714286	0.938931298	0.061068702
Virginia	033	Marymount University	Traditional	118	18	100	84	24	0.152542373	0.847457627	0.777777778	0.222222222
Virginia	037	Norfolk State University	Traditional	835	286	549	67	768	0.34251497	0.65748503	0.080239521	0.919760479
Virginia	039	Old Dominion University	Traditional	883	188	695	714	226	0.212910532	0.787089468	0.759574468	0.240425532
Virginia	039	Old Dominion University	Alternative, IHE-based	8	6	2	5	3	0.75	0.25	0.625	0.375
Virginia	041	Radford University	Traditional	53	4	49	49	4	0.075471698	0.924528302	0.924528302	0.075471698
Virginia	045	Randolph College	Traditional	31	8	23	26	6	0.258064516	0.741935484	0.8125	0.1875
Virginia	043	Randolph-Macon College	Traditional	11	0	11	11	0	0	1	1	0
Virginia	047	Regent University	Traditional	110	7	103	56	34	0.063636364	0.936363636	0.622222222	0.377777778
Virginia	047	Regent University	Alternative, IHE-based	11	3	8	7	2	0.272727273	0.727272727	0.777777778	0.222222222
Virginia	049	Roanoke College	Traditional	50	8	42	48	2	0.16	0.84	0.96	0.04
Virginia	053	Shenandoah University	Traditional	89	20	69	73	9	0.224719101	0.775280899	0.890243902	0.109756098
Virginia	053	Shenandoah University	Alternative, IHE-based	75	32	43	68	7	0.426666667	0.573333333	0.906666667	0.093333333
Virginia	055	Sweet Briar College	Traditional	18	0	18	17	3	0	1	0.85	0.15
Virginia	036	University of Mary Washington - COE	Traditional	403	54	349	330	57	0.133995037	0.866004963	0.852713178	0.147286822
Virginia	057	University of Richmond	Traditional	45	9	36	41	4	0.2	0.8	0.911111111	0.088888889
Virginia	059	University of Virginia	Traditional	147	27	120	117	30	0.183673469	0.816326531	0.795918367	0.204081633
Virginia	061	University of Virginia at Wise	Traditional	87	17	60	41	0	0.220779221	0.779220779	1	0
Virginia	063	Virginia Commonwealth University	Traditional	497	129	368	354	135	0.259557344	0.740442656	0.72392638	0.27607362
Virginia	201	Virginia Community College System	Alternative, not IHE-based	200	66	124	160	40	0.347368421	0.652631579	0.8	0.2
Virginia	067	Virginia State University	Traditional	53	9	44	12	41	0.169811321	0.830188679	0.226415094	0.773584906
Virginia	069	Virginia Tech	Traditional	5	3	2	4	1	0.6	0.4	0.8	0.2
Virginia	071	Virginia Union University	Traditional	71	11	60	0	71	0.154929577	0.845070423	0	1
Virginia	073	Virginia Wesleyan College	Traditional	40	10	30	30	12	0.25	0.75	0.714285714	0.285714286
Virginia	099	Washington and Lee University	Traditional	8	2	6	6	2	0.25	0.75	0.75	0.25
Washington	201	Antioch University Seattle	Traditional	36	11	25	26	5	0.305555556	0.694444444	0.838709677	0.161290323
Washington	203	Central Washington University	Traditional	1161	386	775	943	246	0.332472007	0.667527993	0.793103448	0.206896552
Washington	203	Central Washington University	Alternative, IHE-based	18	12	6	0	17	0.666666667	0.333333333	0	1
Washington	207	City University of Seattle	Traditional	62	18	44	49	18	0.290322581	0.709677419	0.731343284	0.268656716
Washington	207	City University of Seattle	Alternative, IHE-based	55	13	42	42	17	0.236363636	0.763636364	0.711864407	0.288135593
Washington	213	Eastern Washington University	Traditional	269	80	189	215	44	0.29739777	0.70260223	0.83011583	0.16988417
Washington	215	Gonzaga University	Traditional	112	16	96	89	12	0.142857143	0.857142857	0.881188119	0.118811881
Washington	219	Heritage University	Traditional	201	46	155	85	113	0.228855721	0.771144279	0.429292929	0.570707071
Washington	224	Northwest University	Traditional	76	56	20	1	74	0.736842105	0.263157895	0.013333333	0.986666667
Washington	225	Pacific Lutheran University	Traditional	88	24	64	71	15	0.272727273	0.727272727	0.825581395	0.174418605
Washington	225	Pacific Lutheran University	Alternative, IHE-based	21	6	15	11	10	0.285714286	0.714285714	0.523809524	0.476190476
Washington	232	Saint Martin's University	Traditional	201	147	54	2	197	0.731343284	0.268656716	0.010050251	0.989949749
Washington	232	Saint Martin's University	Alternative, IHE-based	42	19	23	0	42	0.452380952	0.547619048	0	1
Washington	230	Seattle Pacific University	Traditional	86	6	80	62	25	0.069767442	0.930232558	0.712643678	0.287356322
Washington	230	Seattle Pacific University	Alternative, IHE-based	78	14	64	69	11	0.179487179	0.820512821	0.8625	0.1375
Washington	231	Seattle University	Traditional	41	11	30	10	9	0.268292683	0.731707317	0.526315789	0.473684211
Washington	234	The Evergreen State College	Traditional	36	16	20	31	5	0.444444444	0.555555556	0.861111111	0.138888889
Washington	235	University of Puget Sound	Traditional	0	0	0	0	0
Washington	236	University of Washington-Bothell	Traditional	49	15	34	39	9	0.306122449	0.693877551	0.8125	0.1875
Washington	237	University of Washington-Seattle	Traditional	252	69	183	157	90	0.273809524	0.726190476	0.63562753	0.36437247
Washington	237	University of Washington-Seattle	Alternative, IHE-based	19	5	14	9	10	0.263157895	0.736842105	0.473684211	0.526315789
Washington	238	University of Washington-Tacoma	Traditional	56	12	44	41	15	0.214285714	0.785714286	0.732142857	0.267857143
Washington	239	Walla Walla University	Traditional	44	37	7	0	44	0.840909091	0.159090909	0	1
Washington	240	Washington State University	Traditional	431	74	357	329	96	0.171693735	0.828306265	0.774117647	0.225882353
Washington	608	Western Governors University - Washington	Traditional	848	205	643	738	110	0.241745283	0.758254717	0.870283019	0.129716981
Washington	248	Western Washington University	Traditional	639	526	113	516	114	0.823161189	0.176838811	0.819047619	0.180952381
Washington	248	Western Washington University	Alternative, IHE-based	4	0	4	0	4	0	1	0	1
Washington	253	Whitworth University	Traditional	381	85	296	252	43	0.223097113	0.776902887	0.854237288	0.145762712
West Virginia	5005	Alderson Broaddus	Traditional	18	7	11	17	1	0.388888889	0.611111111	0.944444444	0.055555556
West Virginia	5018	American Public University System	Traditional	95	23	69	68	25	0.25	0.75	0.731182796	0.268817204
West Virginia	7305	Appalachian Bible College	Traditional	20	4	16	20	0	0.2	0.8	1	0
West Virginia	5060	Bethany College	Traditional	66	26	40	62	4	0.393939394	0.606060606	0.939393939	0.060606061
West Virginia	5064	Bluefield State College	Traditional	43	8	35	39	4	0.186046512	0.813953488	0.906976744	0.093023256
West Virginia	5120	Concord University	Traditional	141	30	111	136	5	0.212765957	0.787234043	0.964539007	0.035460993
West Virginia	5151	Davis & Elkins College	Traditional	23	4	19	23	0	0.173913043	0.826086957	1	0
West Virginia	5211	Fairmont State University	Traditional	311	92	215	273	9	0.299674267	0.700325733	0.968085106	0.031914894
West Virginia	5254	Glenville State College	Traditional	195	47	148	189	6	0.241025641	0.758974359	0.969230769	0.030769231
West Virginia	5396	Marshall University	Traditional	477	114	363	455	33	0.238993711	0.761006289	0.932377049	0.067622951
West Virginia	5519	Ohio Valley University	Traditional	11	4	7	11	0	0.363636364	0.636363636	1	0
West Virginia	5608	Salem International University	Traditional	2	0	2	2	0	0	1	1	0
West Virginia	5615	Shepherd University	Traditional	144	40	104	141	7	0.277777778	0.722222222	0.952702703	0.047297297
West Virginia	5419	University of Charleston	Traditional	89	19	70	64	7	0.213483146	0.786516854	0.901408451	0.098591549
West Virginia	5901	West Liberty University	Traditional	158	42	116	146	3	0.265822785	0.734177215	0.979865772	0.020134228
West Virginia	5903	West Virginia State University	Traditional	513	135	378	304	21	0.263157895	0.736842105	0.935384615	0.064615385
West Virginia	5904	West Virginia University	Traditional	753	169	584	708	45	0.224435591	0.775564409	0.940239044	0.059760956
West Virginia	5904	West Virginia University	Alternative, IHE-based	0	0	0	0	0
West Virginia	5932	West Virginia University-Parkersburg	Traditional	106	13	93	106	0	0.122641509	0.877358491	1	0
West Virginia	5905	West Virginia Wesleyan College	Traditional	52	17	35	52	2	0.326923077	0.673076923	0.962962963	0.037037037
West Virginia	5906	Wheeling Jesuit University	Traditional	109	26	83	101	8	0.23853211	0.76146789	0.926605505	0.073394495
Wisconsin	1011	act!: Alternative Careers in Teaching	Alternative, not IHE-based	25	11	14	25	0	0.44	0.56	1	0
Wisconsin	1870	Alternative Route to Technology Educator Licensure	Alternative, not IHE-based	2	1	1	2	0	0.5	0.5	1	0
Wisconsin	1012	Alverno College	Traditional	215	28	187	149	66	0.130232558	0.869767442	0.693023256	0.306976744
