School Year,State,Exit Code,Disability,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 14 to 21 total,Hispanic/Latino,American Indian or Alaska Native,Asian,Black or African American,Native Hawaiian or Other Pacific Islander,White,Two or more races,Male,Female,Limited English proficiency,Non-limited English proficiency
2013-2014,SOUTH CAROLINA,Transferred to regular education,Other health impairment,24,15,21,25,13,4,0,0,102,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Died,Specific learning disability,1,2,0,4,4,1,1,0,13,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Dropped out,Specific learning disability,20,30,125,354,347,262,109,6,1253,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with a regular high school diploma and received a certificate,Specific learning disability,0,1,9,625,947,378,74,2,2036,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with regular high school diploma,Specific learning disability,0,0,8,607,851,274,46,1,1787,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,"Moved, known to be continuing",Specific learning disability,329,389,393,343,166,46,15,0,1681,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Reached maximum age,Specific learning disability,-,-,-,-,-,-,9,5,14,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Received a certificate,Specific learning disability,0,1,1,18,96,104,28,1,249,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting school,Specific learning disability,21,33,134,983,1298,641,193,13,3316,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting special education,Specific learning disability,440,521,634,1416,1525,698,210,14,5458,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Transferred to regular education,Specific learning disability,90,99,107,90,61,11,2,1,461,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Died,Speech or language impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Dropped out,Speech or language impairment,0,0,0,4,3,0,0,0,7,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with a regular high school diploma and received a certificate,Speech or language impairment,0,0,0,0,2,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with regular high school diploma,Speech or language impairment,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,"Moved, known to be continuing",Speech or language impairment,7,8,1,1,0,0,1,0,18,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Reached maximum age,Speech or language impairment,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Received a certificate,Speech or language impairment,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting school,Speech or language impairment,0,0,0,4,5,0,0,0,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting special education,Speech or language impairment,43,18,14,10,11,0,1,0,97,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Transferred to regular education,Speech or language impairment,36,10,13,5,6,0,0,0,70,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Died,Traumatic brain injury,0,0,0,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Dropped out,Traumatic brain injury,0,0,0,3,1,4,3,0,11,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with a regular high school diploma and received a certificate,Traumatic brain injury,0,0,1,2,5,0,0,0,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with regular high school diploma,Traumatic brain injury,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,"Moved, known to be continuing",Traumatic brain injury,1,2,2,2,0,1,0,0,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Reached maximum age,Traumatic brain injury,-,-,-,-,-,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Received a certificate,Traumatic brain injury,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting school,Traumatic brain injury,0,0,1,5,7,4,4,1,22,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting special education,Traumatic brain injury,2,2,3,7,7,5,4,1,31,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Transferred to regular education,Traumatic brain injury,1,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Died,Visual impairment,0,0,1,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Dropped out,Visual impairment,0,0,0,2,0,1,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with a regular high school diploma and received a certificate,Visual impairment,0,0,0,9,11,2,3,0,25,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Graduated with regular high school diploma,Visual impairment,0,0,0,9,10,1,0,0,20,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,"Moved, known to be continuing",Visual impairment,2,5,3,2,0,0,0,0,12,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Reached maximum age,Visual impairment,-,-,-,-,-,-,5,3,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Received a certificate,Visual impairment,0,0,0,0,1,1,3,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting school,Visual impairment,0,0,1,11,11,3,8,3,37,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Total exiting special education,Visual impairment,4,6,5,14,11,3,8,3,54,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH CAROLINA,Transferred to regular education,Visual impairment,2,1,1,1,0,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,All Disabilities,0,1,0,1,2,1,0,1,6,0,2,x,0,x,4,0,3,3,0,6
2013-2014,SOUTH DAKOTA,Dropped out,All Disabilities,5,9,9,36,50,9,4,2,124,6,57,x,3,x,58,0,85,39,8,116
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,All Disabilities,0,0,3,147,225,41,15,17,448,16,56,x,15,x,350,6,299,149,16,432
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,All Disabilities,0,0,3,147,225,41,15,17,448,16,56,x,15,x,350,6,299,149,16,432
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",All Disabilities,75,60,64,44,20,13,6,1,283,16,94,x,10,x,157,6,201,82,11,272
2013-2014,SOUTH DAKOTA,Reached maximum age,All Disabilities,-,-,-,-,-,-,-,8,8,1,0,x,0,x,7,0,7,1,0,8
2013-2014,SOUTH DAKOTA,Received a certificate,All Disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,All Disabilities,5,10,12,184,277,51,19,28,586,23,115,x,18,x,419,6,394,192,24,562
2013-2014,SOUTH DAKOTA,Total exiting special education,All Disabilities,171,170,149,310,341,70,30,29,1270,54,255,x,33,x,907,15,863,407,43,1227
2013-2014,SOUTH DAKOTA,Transferred to regular education,All Disabilities,91,100,73,82,44,6,5,0,401,15,46,x,5,x,331,3,268,133,8,393
2013-2014,SOUTH DAKOTA,Died,Autism,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Autism,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Autism,0,0,0,5,7,3,4,3,22,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Autism,0,0,0,5,7,3,4,3,22,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Autism,6,0,2,1,0,1,2,1,13,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Autism,-,-,-,-,-,-,-,4,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Autism,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Autism,0,0,0,5,7,3,4,7,26,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Autism,6,0,5,6,7,4,6,8,42,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Autism,0,0,3,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Deaf-blindness,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Deaf-blindness,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Deaf-blindness,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Emotional disturbance,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Emotional disturbance,0,3,1,6,10,0,3,0,23,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Emotional disturbance,0,0,1,17,16,1,0,2,37,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Emotional disturbance,0,0,1,17,16,1,0,2,37,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Emotional disturbance,14,14,11,6,5,0,0,0,50,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Emotional disturbance,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Emotional disturbance,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Emotional disturbance,0,3,2,23,26,1,3,2,60,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Emotional disturbance,24,31,23,40,35,1,3,2,159,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Emotional disturbance,10,14,10,11,4,0,0,0,49,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Hearing impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Hearing impairment,0,1,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Hearing impairment,0,0,0,2,4,1,0,0,7,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Hearing impairment,0,0,0,2,4,1,0,0,7,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Hearing impairment,0,2,0,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Hearing impairment,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Hearing impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Hearing impairment,0,1,0,2,4,1,0,0,8,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Hearing impairment,0,3,0,3,4,1,0,0,11,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Hearing impairment,0,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Intellectual disability,0,0,0,0,0,1,0,1,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Intellectual disability,1,0,0,5,4,3,0,1,14,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Intellectual disability,0,0,0,4,22,9,9,9,53,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Intellectual disability,0,0,0,4,22,9,9,9,53,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Intellectual disability,3,7,5,5,4,5,3,0,32,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Intellectual disability,-,-,-,-,-,-,-,4,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Intellectual disability,1,0,0,9,26,13,9,15,73,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Intellectual disability,4,8,7,15,30,20,16,15,115,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Intellectual disability,0,1,2,1,0,2,4,0,10,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Multiple disabilities,0,1,0,1,1,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Multiple disabilities,0,0,0,1,1,0,1,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Multiple disabilities,0,0,0,0,1,0,0,2,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Multiple disabilities,0,0,0,0,1,0,0,2,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Multiple disabilities,2,3,1,1,1,0,1,0,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Multiple disabilities,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Multiple disabilities,0,1,0,2,3,0,1,2,9,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Multiple disabilities,2,4,1,3,4,1,2,2,19,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Multiple disabilities,0,0,0,0,0,1,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Orthopedic impairment,0,0,0,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Orthopedic impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Orthopedic impairment,0,0,0,1,3,0,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Orthopedic impairment,0,0,0,1,3,0,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Orthopedic impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Orthopedic impairment,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Orthopedic impairment,0,0,0,1,4,0,0,0,5,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Orthopedic impairment,0,0,1,1,5,0,0,0,7,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Orthopedic impairment,0,0,1,0,1,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Other health impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Other health impairment,2,2,2,4,10,1,0,0,21,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Other health impairment,0,0,1,31,37,6,0,0,75,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Other health impairment,0,0,1,31,37,6,0,0,75,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Other health impairment,13,9,19,9,3,0,0,0,53,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Other health impairment,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Other health impairment,2,2,3,35,47,7,0,0,96,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Other health impairment,25,24,30,58,60,8,0,0,205,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Other health impairment,10,13,8,14,10,1,0,0,56,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Specific learning disability,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Specific learning disability,2,3,6,20,25,5,0,1,62,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Specific learning disability,0,0,1,86,127,20,1,1,236,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Specific learning disability,0,0,1,86,127,20,1,1,236,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Specific learning disability,35,24,26,21,7,7,0,0,120,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Specific learning disability,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Specific learning disability,2,3,7,106,152,25,1,2,298,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Specific learning disability,83,86,76,179,185,34,1,2,646,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Specific learning disability,46,59,43,52,26,2,0,0,228,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Speech or language impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Speech or language impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Speech or language impairment,0,0,0,1,2,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Speech or language impairment,0,0,0,1,2,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Speech or language impairment,2,0,0,1,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Speech or language impairment,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Speech or language impairment,0,0,0,1,2,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Speech or language impairment,27,11,6,5,5,0,0,0,54,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Speech or language impairment,25,11,6,3,3,0,0,0,48,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Traumatic brain injury,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Traumatic brain injury,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Traumatic brain injury,0,0,0,0,3,0,1,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Traumatic brain injury,0,0,0,0,3,0,1,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Traumatic brain injury,0,1,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Traumatic brain injury,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Traumatic brain injury,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Traumatic brain injury,0,0,0,0,3,0,1,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Traumatic brain injury,0,2,0,0,3,0,1,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Traumatic brain injury,0,1,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Died,Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Dropped out,Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with a regular high school diploma and received a certificate,Visual impairment,0,0,0,0,3,1,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Graduated with regular high school diploma,Visual impairment,0,0,0,0,3,1,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,"Moved, known to be continuing",Visual impairment,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Reached maximum age,Visual impairment,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Received a certificate,Visual impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting school,Visual impairment,0,0,0,0,3,1,0,0,4,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Total exiting special education,Visual impairment,0,1,0,0,3,1,1,0,6,-,-,-,-,-,-,-,-,-,-,-
2013-2014,SOUTH DAKOTA,Transferred to regular education,Visual impairment,0,1,0,0,0,0,1,0,2,-,-,-,-,-,-,-,-,-,-,-
2013-2014,TENNESSEE,Died,All Disabilities,4,7,1,8,3,1,2,2,28,x,0,0,10,x,17,1,17,11,0,28
2013-2014,TENNESSEE,Dropped out,All Disabilities,8,24,64,313,165,31,13,1,619,x,6,2,182,x,399,29,413,206,10,609
2013-2014,TENNESSEE,Graduated with a regular high school diploma and received a certificate,All Disabilities,0,1,43,2102,2953,461,74,113,5747,x,17,20,1543,x,3897,266,3767,1980,75,5672
2013-2014,TENNESSEE,Graduated with regular high school diploma,All Disabilities,0,0,32,1907,2637,347,21,11,4955,x,15,16,1245,x,3440,235,3238,1717,62,4893
2013-2014,TENNESSEE,"Moved, known to be continuing",All Disabilities,1201,1059,1027,849,248,44,28,11,4467,x,15,8,1225,x,2994,221,3045,1422,48,4419
2013-2014,TENNESSEE,Reached maximum age,All Disabilities,0,0,0,0,0,0,0,98,98,x,0,3,28,x,60,7,67,31,4,94
2013-2014,TENNESSEE,Received a certificate,All Disabilities,0,1,11,195,316,114,53,102,792,x,2,4,298,x,457,31,529,263,13,779
2013-2014,TENNESSEE,Total exiting school,All Disabilities,12,32,108,2423,3121,493,89,214,6492,x,23,25,1763,x,4373,303,4264,2228,89,6403
2013-2014,TENNESSEE,Total exiting special education,All Disabilities,1420,1229,1279,3377,3405,559,131,228,11628,x,39,36,3141,x,7849,554,7786,3842,149,11479
2013-2014,TENNESSEE,Transferred to regular education,All Disabilities,207,138,144,105,36,22,14,3,669,x,1,3,153,x,482,30,477,192,12,657
2013-2014,TENNESSEE,Died,Autism,0,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2013-2014,TENNESSEE,Dropped out,Autism,0,0,0,1,3,1,1,0,6,-,-,-,-,-,-,-,-,-,-,-
